,index,Dataset,expID,dumpPath,N,Architecture,FeatureLevel,ROIType,Slices,Aggregation,Augmentations,FSel,NFeatures,Clf,Clf_Parameters,Accuracy,AUC,Specificity,Sensitivity,Time_Overall
546,1012949,Lipo,b478b9954aceeba999dcd09edcfe0bb1,/home/aydin/results/radPretrained/results/Lipo_b478b9954aceeba999dcd09edcfe0bb1/17102e29f1eb5f32c960e6e9da232285.dump,113,ResNet50,Mid,ROIcut,All,Max,None,tScore,64,NeuralNetwork,"{'layer_1': 16, 'layer_2': 4, 'layer_3': 4}",0.672566371681416,0.8383458646616541,0.7719298245614035,0.7678571428571429,2.4711906909942627
547,1014115,Lipo,8a5a46f0d3e211a9ceca632ee79c2f07,/home/aydin/results/radPretrained/results/Lipo_8a5a46f0d3e211a9ceca632ee79c2f07/02700251f9eb92b75442a906c370b24e.dump,113,ResNet50,Mid,ROIcut,All,Mean,None,RF,2,RandomForest,{'n_estimators': 250},0.6814159292035398,0.7337092731829575,0.8070175438596492,0.6428571428571429,6.29478907585144
548,1010822,Lipo,619ca5681bb5351e95a93d0df625d141,/home/aydin/results/radPretrained/results/Lipo_619ca5681bb5351e95a93d0df625d141/c1d33a858d6d1df93fbd47897309ac27.dump,113,ResNet50,Mid,ROIcut,Max,Mean,None,tScore,32,NeuralNetwork,"{'layer_1': 16, 'layer_2': 16, 'layer_3': 4}",0.5752212389380531,0.7714598997493735,0.7192982456140351,0.7142857142857143,2.2753148078918457
549,990051,Lipo,1ffd86da6552711bd2f55d7d879da66b,/home/aydin/results/radPretrained/results/Lipo_1ffd86da6552711bd2f55d7d879da66b/26558f007f51ec724b3e361a19467246.dump,113,ResNet50,Top,ROI,All,Max,None,LASSO,64,RBFSVM,"{'C': 0.25, 'gamma': 'auto'}",0.8053097345132744,0.87468671679198,0.8771929824561404,0.8035714285714286,3.3163228034973145
550,992174,Lipo,8c4496173af09d89039811f5ed92f371,/home/aydin/results/radPretrained/results/Lipo_8c4496173af09d89039811f5ed92f371/b4f7f4cdafe507eefb6ac48376038941.dump,113,ResNet50,Top,ROI,All,Mean,None,LASSO,64,NaiveBayes,{},0.6902654867256637,0.7926065162907268,0.6491228070175439,0.8571428571428571,2.947953224182129
551,986988,Lipo,f3d8d8b1e1e9153ccac6406aab117361,/home/aydin/results/radPretrained/results/Lipo_f3d8d8b1e1e9153ccac6406aab117361/33eb9c4501f2f5b56b914737a7b28ec8.dump,113,ResNet50,Top,ROI,Max,Mean,None,Bhattacharyya,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 64}",0.7256637168141593,0.7446741854636592,0.6842105263157895,0.7857142857142857,4.677332162857056
552,1001025,Lipo,76677c50b147d7dc0c32f6cf09f69ce9,/home/aydin/results/radPretrained/results/Lipo_76677c50b147d7dc0c32f6cf09f69ce9/d617e53c4e02f1644a0a4568ca15ea49.dump,113,ResNet50,Top,ROIchannel,All,Max,None,Anova,64,RandomForest,{'n_estimators': 50},0.7433628318584071,0.8267543859649122,0.7719298245614035,0.75,2.3781068325042725
553,1002070,Lipo,6c9f11fc4f51bcd7bbf9be90044081d1,/home/aydin/results/radPretrained/results/Lipo_6c9f11fc4f51bcd7bbf9be90044081d1/c1520545773f2aab916dca8382f5bb4a.dump,113,ResNet50,Top,ROIchannel,All,Mean,None,Anova,64,NeuralNetwork,"{'layer_1': 4, 'layer_2': 64, 'layer_3': 64}",0.7168141592920354,0.8109335839598997,0.736842105263158,0.7321428571428571,3.1955056190490723
554,997921,Lipo,689da96c8b87612e255ad448c8839141,/home/aydin/results/radPretrained/results/Lipo_689da96c8b87612e255ad448c8839141/82c5353e74d589f780f7e8aee182155b.dump,113,ResNet50,Top,ROIchannel,Max,Mean,None,tScore,32,LogisticRegression,{'C': 64.0},0.6460176991150443,0.693922305764411,0.6842105263157895,0.625,3.5357651710510254
555,994178,Lipo,71de8b6a2dd4ba1593bcc0c8000e92c8,/home/aydin/results/radPretrained/results/Lipo_71de8b6a2dd4ba1593bcc0c8000e92c8/bc9581bfe8da53f92882262a16d8c4e8.dump,113,ResNet50,Top,ROIcut,All,Max,None,RF,64,NeuralNetwork,"{'layer_1': 16, 'layer_2': 16, 'layer_3': 64}",0.7168141592920354,0.7988721804511278,0.7543859649122807,0.7857142857142857,4.11035680770874
556,996577,Lipo,99b494a376ea585500eaf4a6cd9aedfc,/home/aydin/results/radPretrained/results/Lipo_99b494a376ea585500eaf4a6cd9aedfc/a719dca1787e8014a96e0aab6b801e07.dump,113,ResNet50,Top,ROIcut,All,Mean,None,RF,8,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 4}",0.6017699115044248,0.6976817042606517,0.7017543859649122,0.6071428571428571,5.725973129272461
557,993274,Lipo,303ddb7f7859efb4504e0b88806d5e68,/home/aydin/results/radPretrained/results/Lipo_303ddb7f7859efb4504e0b88806d5e68/819b75043f846a631c8ebe991c9e31c7.dump,113,ResNet50,Top,ROIcut,Max,Mean,None,ET,32,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 4}",0.504424778761062,0.6762218045112783,0.631578947368421,0.6964285714285714,4.5097737312316895
558,1039582,Lipo,26bc774ab5d7388fd7829c3e0a1590eb,/home/aydin/results/radPretrained/results/Lipo_26bc774ab5d7388fd7829c3e0a1590eb/49c58565db3c594de19a89ffb2fb563c.dump,113,VGG19,Mid,ROI,All,Max,None,LASSO,32,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 64}",0.6814159292035398,0.7841478696741855,0.6666666666666667,0.7678571428571429,1.0999622344970703
559,1042685,Lipo,cd88370855842a342baf6e30ebf6272c,/home/aydin/results/radPretrained/results/Lipo_cd88370855842a342baf6e30ebf6272c/3161047dc2dfc6163aed5bc37a1b94de.dump,113,VGG19,Mid,ROI,All,Mean,None,ET,64,LogisticRegression,{'C': 0.0625},0.6991150442477876,0.7393483709273184,0.7192982456140351,0.7142857142857143,2.192491292953491
560,1038084,Lipo,2a5992e681ac479f1f63593917f612d0,/home/aydin/results/radPretrained/results/Lipo_2a5992e681ac479f1f63593917f612d0/f7699453646798680ff34e0391c4280f.dump,113,VGG19,Mid,ROI,Max,Mean,None,ET,64,LogisticRegression,{'C': 4.0},0.6814159292035398,0.7236842105263158,0.6666666666666667,0.7321428571428571,1.6521897315979004
561,1051460,Lipo,5c16a49b35d182f52e7093d2ccc3abf5,/home/aydin/results/radPretrained/results/Lipo_5c16a49b35d182f52e7093d2ccc3abf5/6b898af3c28dcbc2f1cfb4646e7d190d.dump,113,VGG19,Mid,ROIchannel,All,Max,None,tScore,8,LogisticRegression,{'C': 64.0},0.7345132743362832,0.7944862155388471,0.8771929824561404,0.6607142857142857,1.5289969444274902
562,1053881,Lipo,b47776c4b5a20771dc20f696a09a1004,/home/aydin/results/radPretrained/results/Lipo_b47776c4b5a20771dc20f696a09a1004/54b5338bba9afd87c58c6550923a2444.dump,113,VGG19,Mid,ROIchannel,All,Mean,None,Anova,32,LogisticRegression,{'C': 0.25},0.7256637168141593,0.7879072681704261,0.7894736842105263,0.6964285714285714,0.8940331935882568
563,1050106,Lipo,65998c3a27a6ce71f1423e08b3cb8a5d,/home/aydin/results/radPretrained/results/Lipo_65998c3a27a6ce71f1423e08b3cb8a5d/d56f54e4dca86378b01ae3f813a8fe13.dump,113,VGG19,Mid,ROIchannel,Max,Mean,None,Anova,8,RBFSVM,"{'C': 4.0, 'gamma': 'auto'}",0.7256637168141593,0.8035714285714286,0.7017543859649122,0.7857142857142857,0.5965790748596191
564,1046432,Lipo,ea79a36daf54087432d47ea43fdae92f,/home/aydin/results/radPretrained/results/Lipo_ea79a36daf54087432d47ea43fdae92f/b85b2e0603a4bb86d38b2ce7ad3835b6.dump,113,VGG19,Mid,ROIcut,All,Max,None,tScore,64,NeuralNetwork,"{'layer_1': 16, 'layer_2': 64, 'layer_3': 64}",0.6637168141592921,0.7537593984962405,0.736842105263158,0.6428571428571429,2.206026315689087
565,1048191,Lipo,ad8ebe9fffd81bf3aa957427bf8e685c,/home/aydin/results/radPretrained/results/Lipo_ad8ebe9fffd81bf3aa957427bf8e685c/b596492fe7277a48d2653794b4c2d61c.dump,113,VGG19,Mid,ROIcut,All,Mean,None,LASSO,8,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 16}",0.6637168141592921,0.7371553884711779,0.6666666666666667,0.7321428571428571,1.5180878639221191
566,1043645,Lipo,12071585458c23b64bc3b0bb3891eb2b,/home/aydin/results/radPretrained/results/Lipo_12071585458c23b64bc3b0bb3891eb2b/5675624256c40653a69f7f5ce0609c24.dump,113,VGG19,Mid,ROIcut,Max,Mean,None,RF,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 64}",0.7079646017699115,0.7387218045112781,0.7543859649122807,0.7142857142857143,2.788151264190674
567,1024179,Lipo,27b8d7ba0a233f7215fcf9bb37f45748,/home/aydin/results/radPretrained/results/Lipo_27b8d7ba0a233f7215fcf9bb37f45748/0a0a26d52063417594973fd564f82a17.dump,113,VGG19,Top,ROI,All,Max,None,ET,16,LogisticRegression,{'C': 1.0},0.6814159292035398,0.7866541353383458,0.6842105263157895,0.6964285714285714,1.657271385192871
568,1025204,Lipo,3196742c8dd44f7ea9624aca002ff422,/home/aydin/results/radPretrained/results/Lipo_3196742c8dd44f7ea9624aca002ff422/3ad5be9423ddfd5bfa2ab04512e66766.dump,113,VGG19,Top,ROI,All,Mean,None,LASSO,64,LogisticRegression,{'C': 0.015625},0.7079646017699115,0.806390977443609,0.7017543859649122,0.8035714285714286,0.6656758785247803
569,1021347,Lipo,e9ade327fc138209c235703dec747c84,/home/aydin/results/radPretrained/results/Lipo_e9ade327fc138209c235703dec747c84/cc6ab1b5fcf9b97591e2149e58c1349e.dump,113,VGG19,Top,ROI,Max,Mean,None,Bhattacharyya,64,RandomForest,{'n_estimators': 250},0.672566371681416,0.7348057644110275,0.7543859649122807,0.6607142857142857,4.563505411148071
570,1034654,Lipo,8240840186d18e8b8a0a4268d27a1b72,/home/aydin/results/radPretrained/results/Lipo_8240840186d18e8b8a0a4268d27a1b72/3ad5be9423ddfd5bfa2ab04512e66766.dump,113,VGG19,Top,ROIchannel,All,Max,None,LASSO,64,LogisticRegression,{'C': 0.015625},0.7433628318584071,0.7901002506265665,0.736842105263158,0.75,0.9606904983520508
571,1036544,Lipo,bd368be087e026b24860fefa6f138d68,/home/aydin/results/radPretrained/results/Lipo_bd368be087e026b24860fefa6f138d68/3ad5be9423ddfd5bfa2ab04512e66766.dump,113,VGG19,Top,ROIchannel,All,Mean,None,LASSO,64,LogisticRegression,{'C': 0.015625},0.7079646017699115,0.7706766917293234,0.7719298245614035,0.7142857142857143,0.5933506488800049
572,1033780,Lipo,acf58a07ff680ed41efe87cad33ce290,/home/aydin/results/radPretrained/results/Lipo_acf58a07ff680ed41efe87cad33ce290/9ca1b3982ba6c26c8b9d1772206b6f93.dump,113,VGG19,Top,ROIchannel,Max,Mean,None,ET,32,RBFSVM,"{'C': 1.0, 'gamma': 'auto'}",0.6194690265486725,0.7014411027568923,0.7719298245614035,0.6071428571428571,2.544193744659424
573,1028461,Lipo,e1d4ab57cbc6f71f6c0c46c8a63f207b,/home/aydin/results/radPretrained/results/Lipo_e1d4ab57cbc6f71f6c0c46c8a63f207b/fe0fc17b5a8f96d5541ff48cea9b8b77.dump,113,VGG19,Top,ROIcut,All,Max,None,ET,32,NeuralNetwork,"{'layer_1': 16, 'layer_2': 4, 'layer_3': 4}",0.5929203539823009,0.7387218045112782,0.7017543859649122,0.75,1.8700299263000488
574,1031761,Lipo,f7bdca547fc53b293d4de4008c23e7be,/home/aydin/results/radPretrained/results/Lipo_f7bdca547fc53b293d4de4008c23e7be/ac690c04379a6c73f5b9e29b766049cc.dump,113,VGG19,Top,ROIcut,All,Mean,None,Bhattacharyya,8,LogisticRegression,{'C': 64.0},0.6902654867256637,0.7033208020050125,0.6842105263157895,0.6964285714285714,0.9962310791015625
575,1026379,Lipo,0efb32f0e64652304baf42cf6a559213,/home/aydin/results/radPretrained/results/Lipo_0efb32f0e64652304baf42cf6a559213/da767f17695b14a446d84e0bc0712933.dump,113,VGG19,Top,ROIcut,Max,Mean,None,LASSO,8,NeuralNetwork,"{'layer_1': 16, 'layer_2': 16, 'layer_3': 4}",0.5929203539823009,0.7033208020050126,0.6491228070175439,0.7321428571428571,1.2922005653381348
576,1209859,Liver,907349063a649702578a23baca48a332,/home/aydin/results/radPretrained/results/Liver_907349063a649702578a23baca48a332/698cc66d6854f9e4837b8fffe27da973.dump,186,DenseNet169,Mid,ROI,All,Max,None,LASSO,64,LogisticRegression,{'C': 0.25},0.7258064516129032,0.7650323774283072,0.7173913043478262,0.7553191489361702,1.0367233753204346
577,1211621,Liver,58b50a2427c42cb52ffd797d4d056f45,/home/aydin/results/radPretrained/results/Liver_58b50a2427c42cb52ffd797d4d056f45/18ba08453c336763115ea6a69e36e017.dump,186,DenseNet169,Mid,ROI,All,Mean,None,ET,64,LogisticRegression,{'C': 0.25},0.6881720430107527,0.7368177613321,0.7391304347826086,0.6702127659574468,3.049450635910034
578,1207800,Liver,01815e9a7a486257b08746be50bc0dac,/home/aydin/results/radPretrained/results/Liver_01815e9a7a486257b08746be50bc0dac/665c67db94d8ad13d3bf6ff80e0ce1d0.dump,186,DenseNet169,Mid,ROI,Max,Mean,None,Anova,16,NeuralNetwork,"{'layer_1': 16, 'layer_2': 16, 'layer_3': 16}",0.5645161290322581,0.7129972247918593,0.7934782608695652,0.5957446808510638,1.4220564365386963
579,1222008,Liver,d94d9e75eba45775de7cf65aae523137,/home/aydin/results/radPretrained/results/Liver_d94d9e75eba45775de7cf65aae523137/3b628f498258a47b287da73a1da5a75d.dump,186,DenseNet169,Mid,ROIchannel,All,Max,None,RF,64,LogisticRegression,{'C': 0.25},0.6881720430107527,0.7505781683626271,0.6739130434782609,0.776595744680851,3.884711265563965
580,1224685,Liver,e9694abd2f6e0d2706b0ba1f435b4f81,/home/aydin/results/radPretrained/results/Liver_e9694abd2f6e0d2706b0ba1f435b4f81/ebe6644ffb3be5a0245089b8974901d2.dump,186,DenseNet169,Mid,ROIchannel,All,Mean,None,tScore,64,LogisticRegression,{'C': 0.25},0.7096774193548387,0.780296022201665,0.7282608695652174,0.7021276595744681,1.95298433303833
581,1219493,Liver,a117d3d31c513eb1dd81cdd818fd1ba6,/home/aydin/results/radPretrained/results/Liver_a117d3d31c513eb1dd81cdd818fd1ba6/bf043f8e3855adfcff2a7736d4fa794c.dump,186,DenseNet169,Mid,ROIchannel,Max,Mean,None,Anova,8,NeuralNetwork,"{'layer_1': 16, 'layer_2': 4, 'layer_3': 4}",0.4946236559139785,0.6766882516188715,0.7282608695652174,0.574468085106383,1.0822193622589111
582,1216094,Liver,f20e14daad5c2dacccd2dd667f7e0b6e,/home/aydin/results/radPretrained/results/Liver_f20e14daad5c2dacccd2dd667f7e0b6e/3ad5be9423ddfd5bfa2ab04512e66766.dump,186,DenseNet169,Mid,ROIcut,All,Max,None,LASSO,64,LogisticRegression,{'C': 0.015625},0.6720430107526881,0.7432932469935245,0.782608695652174,0.6382978723404256,0.788804292678833
583,1218663,Liver,a3fc92a03c705520ef69b9ce459d55e1,/home/aydin/results/radPretrained/results/Liver_a3fc92a03c705520ef69b9ce459d55e1/e0cd39df2d2d95e9e71feb6502853f7e.dump,186,DenseNet169,Mid,ROIcut,All,Mean,None,Anova,64,LogisticRegression,{'C': 0.25},0.7365591397849462,0.8182238667900092,0.7934782608695652,0.7340425531914894,0.8104372024536133
584,1214932,Liver,d6bde0566565da4af8c060fc168841df,/home/aydin/results/radPretrained/results/Liver_d6bde0566565da4af8c060fc168841df/7d9547a10dc3f4c28cfaa6e4e704ec89.dump,186,DenseNet169,Mid,ROIcut,Max,Mean,None,tScore,64,NeuralNetwork,"{'layer_1': 16, 'layer_2': 4, 'layer_3': 16}",0.5698924731182796,0.7555504162812211,0.7608695652173914,0.6595744680851063,2.036306381225586
585,1194404,Liver,aa8f70ff7b8c4139ffbe5cdf07498bd6,/home/aydin/results/radPretrained/results/Liver_aa8f70ff7b8c4139ffbe5cdf07498bd6/b4f7f4cdafe507eefb6ac48376038941.dump,186,DenseNet169,Top,ROI,All,Max,None,LASSO,64,NaiveBayes,{},0.5967741935483871,0.6263876040703052,0.7282608695652174,0.5531914893617021,1.8523521423339844
586,1194765,Liver,76b2b8e675d2d8ea29650c13b66fc141,/home/aydin/results/radPretrained/results/Liver_76b2b8e675d2d8ea29650c13b66fc141/eaa58c241b87394915a6e63ce043ade7.dump,186,DenseNet169,Top,ROI,All,Mean,None,Anova,16,NeuralNetwork,"{'layer_1': 4, 'layer_2': 64, 'layer_3': 64}",0.6182795698924731,0.6759944495837189,0.6956521739130435,0.5851063829787234,2.980072498321533
587,1192218,Liver,bec2b30801247c5ab29ba4f6d9e96342,/home/aydin/results/radPretrained/results/Liver_bec2b30801247c5ab29ba4f6d9e96342/f80ecc5f66978648ec6644e132469a0e.dump,186,DenseNet169,Top,ROI,Max,Mean,None,Bhattacharyya,64,RBFSVM,"{'C': 64.0, 'gamma': 'auto'}",0.6021505376344086,0.6506706753006476,0.6195652173913043,0.6170212765957447,3.431126594543457
588,1203938,Liver,d3c200602d2c7154f046f267cdd941e7,/home/aydin/results/radPretrained/results/Liver_d3c200602d2c7154f046f267cdd941e7/dc24f5dad2b3f10c489710fa8c054baa.dump,186,DenseNet169,Top,ROIchannel,All,Max,None,tScore,32,NeuralNetwork,"{'layer_1': 64, 'layer_2': 4, 'layer_3': 64}",0.6075268817204301,0.6292784458834413,0.6086956521739131,0.6063829787234043,5.41387414932251
589,1205825,Liver,335c1dc754b2c23b73b85d8ee56ba385,/home/aydin/results/radPretrained/results/Liver_335c1dc754b2c23b73b85d8ee56ba385/68b6a7dcf617d28c051ec880cfe8b09f.dump,186,DenseNet169,Top,ROIchannel,All,Mean,None,Bhattacharyya,64,LogisticRegression,{'C': 4.0},0.6397849462365591,0.7051341350601295,0.6630434782608696,0.6702127659574468,2.293062448501587
590,1203389,Liver,2e96fcdf3637f32a366f9abd3cb09c99,/home/aydin/results/radPretrained/results/Liver_2e96fcdf3637f32a366f9abd3cb09c99/5ad4cd710d6ddac8c9a29590976e0011.dump,186,DenseNet169,Top,ROIchannel,Max,Mean,None,LASSO,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 4, 'layer_3': 16}",0.6559139784946236,0.6949583718778909,0.7282608695652174,0.6808510638297872,2.3847415447235107
591,1199802,Liver,a519408bc7ddcc8cc058eb0679fb5b1a,/home/aydin/results/radPretrained/results/Liver_a519408bc7ddcc8cc058eb0679fb5b1a/b04640e2ce05a5e6accf97f2840727a1.dump,186,DenseNet169,Top,ROIcut,All,Max,None,Anova,4,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 64}",0.6182795698924731,0.7091813135985199,0.7608695652173914,0.6170212765957447,2.776742696762085
592,1201091,Liver,07409019baede18e2712ae3d5d09988f,/home/aydin/results/radPretrained/results/Liver_07409019baede18e2712ae3d5d09988f/872be7884568795c899bc9be7d9308e2.dump,186,DenseNet169,Top,ROIcut,All,Mean,None,ET,8,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 64}",0.6774193548387096,0.7549722479185939,0.6195652173913043,0.8085106382978723,5.152195453643799
593,1197867,Liver,7f877a17977c5cd0c5743555682c99b6,/home/aydin/results/radPretrained/results/Liver_7f877a17977c5cd0c5743555682c99b6/3a3e5d60af5ea92e8c38a0d0bbcc9021.dump,186,DenseNet169,Top,ROIcut,Max,Mean,None,Anova,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 4}",0.6397849462365591,0.6763413506012952,0.6739130434782609,0.6382978723404256,2.839043378829956
594,1108928,Liver,8474bc15a1a79ac91f690937807b5868,/home/aydin/results/radPretrained/results/Liver_8474bc15a1a79ac91f690937807b5868/6693ffa5a7e80ffb2974a37b4033a265.dump,186,ResNet18,Mid,ROI,All,Max,None,ET,32,RBFSVM,"{'C': 4.0, 'gamma': 'auto'}",0.7096774193548387,0.74340888066605,0.6956521739130435,0.7446808510638298,2.2364087104797363
595,1109577,Liver,4ad04692bb21ef532fe90141a3ab2904,/home/aydin/results/radPretrained/results/Liver_4ad04692bb21ef532fe90141a3ab2904/efb23b5b6957d5aaa56c52cbd3d47d6e.dump,186,ResNet18,Mid,ROI,All,Mean,None,Bhattacharyya,32,RBFSVM,"{'C': 4.0, 'gamma': 'auto'}",0.7311827956989247,0.7767113783533766,0.75,0.7446808510638298,0.6029441356658936
596,1107065,Liver,ffd68cb28f6b075a787a6ce8a7f48f7b,/home/aydin/results/radPretrained/results/Liver_ffd68cb28f6b075a787a6ce8a7f48f7b/d7093453caa22f5a04b461599be03c19.dump,186,ResNet18,Mid,ROI,Max,Mean,None,RF,2,NeuralNetwork,"{'layer_1': 4, 'layer_2': 64, 'layer_3': 16}",0.6397849462365591,0.7054810360777058,0.6739130434782609,0.6702127659574468,3.661945343017578
597,1119292,Liver,feda2d2e7c7e11d1c6473480db6b9add,/home/aydin/results/radPretrained/results/Liver_feda2d2e7c7e11d1c6473480db6b9add/1d2e544c096937f44963368472dc4bf0.dump,186,ResNet18,Mid,ROIchannel,All,Max,None,RF,16,NeuralNetwork,"{'layer_1': 16, 'layer_2': 16, 'layer_3': 64}",0.6935483870967742,0.7439870490286772,0.7934782608695652,0.648936170212766,3.4633469581604004
598,1121525,Liver,f0ce35f39272f374c250d0c625638905,/home/aydin/results/radPretrained/results/Liver_f0ce35f39272f374c250d0c625638905/8f81fd687eaadac977068a667ce0393e.dump,186,ResNet18,Mid,ROIchannel,All,Mean,None,ET,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 64}",0.7204301075268817,0.7876965772432931,0.7173913043478262,0.7446808510638298,2.486631155014038
599,1117235,Liver,ad1799b91804232a3478ab5db6cb821c,/home/aydin/results/radPretrained/results/Liver_ad1799b91804232a3478ab5db6cb821c/49085b1564d66b411af8eb15de377963.dump,186,ResNet18,Mid,ROIchannel,Max,Mean,None,Bhattacharyya,32,RandomForest,{'n_estimators': 125},0.7526881720430108,0.8101873265494913,0.7608695652173914,0.7553191489361702,2.3747334480285645
600,1113239,Liver,325d3d592cebabd67e90a6331ef9966e,/home/aydin/results/radPretrained/results/Liver_325d3d592cebabd67e90a6331ef9966e/1f38a58013757c97e071b42687b374e8.dump,186,ResNet18,Mid,ROIcut,All,Max,None,LASSO,64,RBFSVM,"{'C': 4.0, 'gamma': 'auto'}",0.7311827956989247,0.8162580943570769,0.8043478260869565,0.7127659574468085,0.5523726940155029
601,1115710,Liver,862c1f0aa035d9aea8282a95a936e0bf,/home/aydin/results/radPretrained/results/Liver_862c1f0aa035d9aea8282a95a936e0bf/f7b10103d7be7f3893309970380ab91a.dump,186,ResNet18,Mid,ROIcut,All,Mean,None,ET,16,LogisticRegression,{'C': 0.25},0.7204301075268817,0.787118408880666,0.782608695652174,0.7127659574468085,1.5372834205627441
602,1112325,Liver,819429f8fda384b4bdc18170023c7b3e,/home/aydin/results/radPretrained/results/Liver_819429f8fda384b4bdc18170023c7b3e/e5bf362e423ca47516440701dad909a1.dump,186,ResNet18,Mid,ROIcut,Max,Mean,None,ET,4,NeuralNetwork,"{'layer_1': 16, 'layer_2': 64, 'layer_3': 64}",0.7311827956989247,0.8111702127659575,0.7173913043478262,0.7872340425531915,2.9739387035369873
603,1092401,Liver,ae764cf54795cc9b7f45a6d35a915f60,/home/aydin/results/radPretrained/results/Liver_ae764cf54795cc9b7f45a6d35a915f60/3bcc1e4c64b7a63b3ce8d055e9997c0a.dump,186,ResNet18,Top,ROI,All,Max,None,tScore,16,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 16}",0.5645161290322581,0.6529833487511564,0.5434782608695652,0.6808510638297872,1.6835603713989258
604,1092965,Liver,545d80bb2c2ca099b4f4af2fc771a489,/home/aydin/results/radPretrained/results/Liver_545d80bb2c2ca099b4f4af2fc771a489/9abbcf4b116aa71918233f4314800615.dump,186,ResNet18,Top,ROI,All,Mean,None,LASSO,32,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 16}",0.6881720430107527,0.7358926919518963,0.7065217391304348,0.6808510638297872,1.164818525314331
605,1088836,Liver,bdf78efc69c33ec6f5e18a210b9b2cb3,/home/aydin/results/radPretrained/results/Liver_bdf78efc69c33ec6f5e18a210b9b2cb3/e0224be4baf33042532c50e95a93d41e.dump,186,ResNet18,Top,ROI,Max,Mean,None,Bhattacharyya,16,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 4}",0.5,0.6393385753931544,0.6195652173913043,0.6170212765957447,1.4661033153533936
606,1103577,Liver,242f14a84bd309fa4622c0e72d46f283,/home/aydin/results/radPretrained/results/Liver_242f14a84bd309fa4622c0e72d46f283/4e4b378c938d01e2de51966d0188d22d.dump,186,ResNet18,Top,ROIchannel,All,Max,None,tScore,1,RandomForest,{'n_estimators': 250},0.6182795698924731,0.6374884366327473,0.5543478260869565,0.7021276595744681,3.761845827102661
607,1103939,Liver,cedac5da1d724a5c1379fe003117df21,/home/aydin/results/radPretrained/results/Liver_cedac5da1d724a5c1379fe003117df21/76aab3ced258db1c5365223dd0ad6130.dump,186,ResNet18,Top,ROIchannel,All,Mean,None,Anova,16,RandomForest,{'n_estimators': 125},0.6236559139784946,0.6407839962997225,0.6086956521739131,0.648936170212766,3.1970248222351074
608,1100018,Liver,4cefc6fdb8e95050d3494ff14b426144,/home/aydin/results/radPretrained/results/Liver_4cefc6fdb8e95050d3494ff14b426144/bc9581bfe8da53f92882262a16d8c4e8.dump,186,ResNet18,Top,ROIchannel,Max,Mean,None,RF,64,NeuralNetwork,"{'layer_1': 16, 'layer_2': 16, 'layer_3': 64}",0.6505376344086021,0.6591119333950044,0.6413043478260869,0.6702127659574468,3.376345157623291
609,1096229,Liver,8953067f1fcc4985b75df7941ab1423f,/home/aydin/results/radPretrained/results/Liver_8953067f1fcc4985b75df7941ab1423f/1f38a58013757c97e071b42687b374e8.dump,186,ResNet18,Top,ROIcut,All,Max,None,LASSO,64,RBFSVM,"{'C': 4.0, 'gamma': 'auto'}",0.7311827956989247,0.8148704902867715,0.75,0.7553191489361702,0.7465107440948486
610,1098786,Liver,3ead52c0c148cb81ee702b26c6f9bee7,/home/aydin/results/radPretrained/results/Liver_3ead52c0c148cb81ee702b26c6f9bee7/9510df8b47844e7109aae4ee8c1ee464.dump,186,ResNet18,Top,ROIcut,All,Mean,None,ET,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 64}",0.6935483870967742,0.7446808510638299,0.7173913043478262,0.6914893617021277,2.38202166557312
611,1095393,Liver,fa9e7ec0884bfad67c900df4c8e91a31,/home/aydin/results/radPretrained/results/Liver_fa9e7ec0884bfad67c900df4c8e91a31/eb37767be068b64efe477f23d4edeb92.dump,186,ResNet18,Top,ROIcut,Max,Mean,None,Anova,2,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 16}",0.6397849462365591,0.6936864014801111,0.6847826086956521,0.648936170212766,1.123255968093872
612,1142239,Liver,056d6b99e299b2f45152e80b598a6f59,/home/aydin/results/radPretrained/results/Liver_056d6b99e299b2f45152e80b598a6f59/923ae7ddad6d97f0d39fcc10b94d8d70.dump,186,ResNet50,Mid,ROI,All,Max,None,Anova,32,NeuralNetwork,"{'layer_1': 4, 'layer_2': 64, 'layer_3': 16}",0.6827956989247311,0.72172756706753,0.7391304347826086,0.6808510638297872,2.0651979446411133
